Plate-IFU,extinction
7980-12703,-0.9976238156393087
7980-12704,-2.257977851946407
7980-12705,-1.7544361681250766
7980-1901,-0.6050354589138863
7980-1902,0.49735652445349304
7980-3701,-0.5919095768577616
7980-3702,-0.8377140614469987
7980-3703,-0.9151763534920225
7980-3704,0.30513277702131525
7980-6101,0.29223245300268014
7980-6102,0.1536858512819567
7980-6103,-0.2514791440443821
7980-6104,-1.1566564212954535
7980-9101,-1.183729135040866
7980-9102,-0.7654098011694068
7990-12701,0.22670534469953613
7990-12702,0.010215350488247081
7990-12703,0.18643327799778572
7990-12704,-0.2961667163927699
7990-12705,-0.04728745343199859
7990-1901,0.6757123574628326
7990-1902,0.623663374065164
7990-3701,0.2974263779360472
7990-3702,0.5918118703552144
7990-3703,0.2119271144884667
7990-3704,-0.13516278504233717
7990-6101,0.16225985881496174
7990-6102,-0.23421586031082553
7990-6103,0.17123472510908933
7990-6104,0.2896338175483559
7990-9101,0.34740224277857035
7990-9102,0.2745625016196213
7991-12701,0.28209197404457054
7991-12702,-0.1331381126122209
7991-12703,0.3813618307298817
7991-12704,-4.7270020141029265
7991-12705,0.19220149147802323
7991-1901,-0.1973775340605652
7991-1902,0.27087951833314894
7991-3701,-0.20165682602704021
7991-3702,0.3993310653206855
7991-3703,-0.46376191690994906
7991-3704,0.2731380596390847
7991-6101,-0.2247358761513135
7991-6102,-0.7597128894498772
7991-6103,0.31923916966375565
7991-6104,0.19480698786551315
7991-9101,0.24270930277122757
7991-9102,-0.5326770690792131
7992-12701,-1.6776968771378353
7992-12702,-0.03721808214038882
7992-12703,0.09506932640161335
7992-12704,-0.4929201807221618
7992-12705,-0.4502483585594463
7992-1901,0.2656155718743529
7992-1902,0.27854650268937525
7992-3701,0.10044378628487255
7992-3702,0.23390787894837572
7992-3703,0.15796635598595568
7992-3704,0.3460203358579785
7992-6101,0.36844339438721035
7992-6102,0.14686961928380185
7992-6103,0.3868231140958236
7992-6104,0.4539728350550004
7992-9101,0.07288572578112396
7992-9102,0.36376954403072215
7993-12701,0.15311313253243533
7993-12702,0.16750440939271136
7993-12703,-0.5397410587883507
7993-12704,0.06363008546246553
7993-12705,0.33077087249656223
7993-1901,-0.532286101653606
7993-1902,0.4366866299094788
7993-3701,0.6534583802014764
7993-3702,0.26825975403360663
7993-3703,0.23818227344681756
7993-3704,0.46591268448442413
7993-6101,-2.457837580227251
7993-6102,-1.5249320777071473
7993-6103,-0.4007391343618921
7993-6104,0.216705210151635
7993-9101,0.5988675837641597
7993-9102,-0.8903348212330445
8077-12701,0.6217788628906776
8077-12702,0.3707274669401828
8077-12703,0.35262764532859514
8077-12704,0.17328505381689702
8077-12705,0.3572750128849068
8077-1901,-0.62724465215309
8077-1902,-0.489817172838252
8077-3701,0.2523774098367636
8077-3702,0.45135815149388325
8077-3703,-0.4836410882397882
8077-3704,0.2952628985970307
8077-6101,0.21916842755524782
8077-6102,0.2982039340848236
8077-6103,0.21508098793272717
8077-6104,0.26778792709598637
8077-9101,0.3242879650145362
8077-9102,0.09887369534679215
8078-12701,0.37650676608170613
8078-12702,0.17357734852465412
8078-12703,0.23047619324091978
8078-12704,0.1552919531936049
8078-12705,0.15883090982759912
8078-1901,0.8257983017430373
8078-1902,-0.17285467032010246
8078-3701,0.11083091911145763
8078-3702,0.07667278318498044
8078-3703,0.1308709362940974
8078-3704,0.13819385912976165
8078-6101,0.18746650357566053
8078-6102,-0.12110164201750612
8078-6103,0.40852125319048893
8078-6104,0.22846501720414333
8078-9101,0.1607099871802558
8078-9102,0.5101486010464462
8079-12701,0.2064220772405124
8079-12702,0.34533338679983616
8079-12703,0.1621072509603829
8079-12704,0.41747462737457947
8079-12705,0.6944828973583433
8079-1901,0.19881685839843782
8079-1902,0.3119757729410107
8079-3701,-1.6452586280973303
8079-3702,0.06733912088359824
8079-3703,20.133939978086765
8079-3704,-1.1678735918376213
8079-6101,-1.6355432479348067
8079-6102,-1.3799395217624029
8079-6103,0.3661866472273991
8079-6104,-1.0644696770333126
8079-9101,0.116400881435827
8079-9102,-0.017579537970630558
8080-12701,0.17981331756501095
8080-12702,0.4512167105639149
8080-12703,0.3309384076772353
8080-12704,0.0813714078815244
8080-12705,0.15382194205839092
8080-1901,-0.2413052455740149
8080-1902,0.11890012320066157
8080-3701,0.264154477375921
8080-3702,0.45206153775894686
8080-3703,0.19028665693629168
8080-3704,0.7011238147609304
8080-6101,0.2164229187079703
8080-6102,-0.29377971928760455
8080-6103,0.3840123883036442
8080-6104,0.3233719692908475
8080-9101,0.21984101496813463
8080-9102,2.792220730960555
8081-12701,-0.342290895479341
8081-12702,-0.046930549268808096
8081-12703,0.24770115936139456
8081-12704,-15.905458545204693
8081-12705,-0.6087211601555865
8081-1901,0.3475164616259291
8081-1902,0.17060767566510443
8081-3701,-0.7867031345836902
8081-3702,-0.3019461382206127
8081-3703,0.2612778065993244
8081-3704,0.3001455195194683
8081-6101,0.2939666938174965
8081-6102,0.23713421637430834
8081-6103,0.12194271852063275
8081-6104,-0.2271265566026644
8081-9101,0.49895148483084667
8081-9102,0.3760434750819937
8082-12701,0.22686182800779192
8082-12702,0.4163772864831255
8082-12703,0.5368303684811695
8082-12704,0.24902160768957332
8082-12705,16.503291733644108
8082-1901,0.21658710689639188
8082-1902,-0.6259172770221338
8082-3701,0.08047704377605595
8082-3702,0.09315003644983047
8082-3703,-0.6508379769051541
8082-3704,0.3225650417291413
8082-6101,-0.17061001543260002
8082-6102,0.2449312078312382
8082-6103,0.25250314968767507
8082-6104,-0.3351579040079101
8082-9101,0.046434865383784725
8082-9102,0.5132138925418305
8083-12701,0.2314944467044317
8083-12702,0.28995986814710617
8083-12703,0.31277369176424796
8083-12704,0.20643893483984302
8083-12705,0.23513047954423918
8083-1901,-0.3007661249901061
8083-1902,-0.7902293857451026
8083-3701,-0.03162946650887708
8083-3702,0.32826036485644283
8083-3703,0.23845059593243265
8083-3704,0.17934834140545855
8083-6101,0.07496169761788023
8083-6102,0.4133785286571386
8083-6103,-0.05515229236484638
8083-6104,-1.192353806340766
8083-9101,999.0
8084-12701,0.08503188442366726
8084-12702,-0.18577023741941248
8084-12703,0.40282618341652954
8084-12704,0.2747519163853638
8084-12705,0.29406629916712257
8084-1901,0.029227648223327577
8084-1902,0.1749706959660981
8084-3701,0.21452907192165357
8084-3702,0.6000438315700996
8084-3703,-0.45791747863274834
8084-3704,0.18948364729574274
8084-6101,0.2983444946581233
8084-6102,0.08521410304305403
8084-6103,0.5953579327342802
8084-6104,0.33540548514619295
8084-9101,-0.13615956444856445
8084-9102,0.19887687142874275
8085-12701,0.21039502978908559
8085-12702,0.10656260807356455
8085-12703,-0.9452206112377002
8085-12704,0.3193891142748373
8085-12705,0.1323250977384527
8085-1901,-0.4225809748853553
8085-1902,-0.8333552949229224
8085-3701,0.37499871077870306
8085-3702,-1.4636616697948668
8085-3703,20.822179271293614
8085-3704,0.4808489951202949
8085-6101,-0.315745608454229
8085-6102,-1.4403270046089336
8085-6103,-0.5825389272756561
8085-6104,0.3118219284412936
8085-9101,-0.8271948877072773
8085-9102,-0.021288236975374745
8086-12701,0.2203072804345387
8086-12702,0.26376660813450337
8086-12703,0.35261691554566327
8086-12704,0.2872503086294773
8086-12705,0.32550147539311447
8086-1901,0.17994969385774767
8086-1902,0.08752059969632203
8086-3701,-0.931115207335647
8086-3702,0.2552267254965848
8086-3703,0.4194358209509406
8086-3704,0.37711207309477474
8086-6101,-0.9877480479685568
8086-6102,-0.04634019685759699
8086-6103,0.4174993856433819
8086-6104,0.16622585368015236
8086-9101,0.29335126202494655
8086-9102,0.18375218305143917
8097-12701,-0.006116202855166384
8097-12702,-1.0159541925787423
8097-12703,-0.32988941914122627
8097-12704,0.21357841791978704
8097-12705,-1.1526643923798914
8097-1901,0.15393315064083712
8097-1902,-1.5361261024438149
8097-3701,-1.8949025225029108
8097-3702,0.25833913942999914
8097-3703,0.1360110117037228
8097-3704,0.3619030566162292
8097-6101,0.1227436380611874
8097-6102,0.06444629040938958
8097-6103,-1.5422203478084275
8097-6104,-0.0861240508354454
8097-9101,-0.0662424699574291
8097-9102,-0.05896481888345667
8131-12701,0.12581251777920324
8131-12702,-0.6991090003939995
8131-12703,0.206860100042754
8131-12704,0.028042354354538942
8131-12705,-1.57816477668377
8131-1901,-2.219492894303357
8131-1902,-1.4879506123636963
8131-3701,0.15081501589069035
8131-3702,-0.8785484998532828
8131-3703,-0.7548689869946174
8131-3704,-1.7032529275702417
8131-6101,0.22263992914654934
8131-6102,0.459564720949878
8131-6103,-2.052254684879081
8131-6104,0.33373187565351253
8131-9101,0.16331340367093816
8131-9102,0.22214167966448373
8132-12701,-0.3787243809555754
8132-12702,0.33115152677264664
8132-12703,0.20216606364815048
8132-12704,0.1836806446505889
8132-12705,0.31222597059423113
8132-1901,0.8417204464362188
8132-1902,0.13888159122386295
8132-3701,-0.7575083565171051
8132-3702,0.21376972932814106
8132-3703,0.11343835256904024
8132-3704,-0.09262825914572338
8132-6101,0.31945842074378883
8132-6102,0.18079642633258888
8132-6103,-1.832289302752734
8132-6104,-0.24132197457066584
8132-9101,-15.614252002688872
8132-9102,-0.7558204707066183
8133-12703,-0.660241711465619
8133-12704,0.19692149199487033
8133-12705,0.2136662572758665
8133-1901,0.24007128770923752
8133-1902,-0.8476295005888864
8133-3701,0.392540579452982
8133-3702,0.5965163145791259
8133-3703,-0.5072052866132432
8133-3704,0.0901002232691306
8133-6101,0.07058767886640048
8133-6102,999.0
8133-6103,-0.1127987407730152
8133-6104,0.23181847609839018
8133-9101,0.3854204655838505
8133-9102,-0.04723767436573293
8134-12701,-0.034482862549002125
8134-12702,0.4024375720724599
8134-12703,0.12945874058969872
8134-12704,0.2069292046744865
8134-12705,0.10243410934043687
8134-1901,0.47614081938332103
8134-1902,-0.31256419078094183
8134-3701,0.3050829449149958
8134-3702,-7.486201957904456
8134-3703,20.422519259971565
8134-3704,-0.09045346534761362
8134-6101,-0.14598186142624026
8134-6102,-0.09408977362084059
8134-6103,0.200186898801357
8134-6104,0.034354492846560045
8134-9101,-0.8420134616953464
8134-9102,0.2710899204965863
8135-12701,0.22440220056295787
8135-12702,0.21878959800063733
8135-12703,0.1945294242213659
8135-12704,0.1973469361760812
8135-12705,0.3194458174644642
8135-1901,0.43798321889504915
8135-1902,1.4312447520362919
8135-3701,-20.24992412981008
8135-3702,0.08520358953993115
8135-3703,-0.7823242513297617
8135-3704,0.20222568327203563
8135-6101,0.11429016187407443
8135-6102,-0.2706710471798174
8135-6103,0.22665833184751866
8135-6104,0.11106163579611963
8135-9101,-0.9864193696249819
8135-9102,0.34953775284303895
8137-12701,0.269957155124795
8137-12702,0.16167584486307998
8137-12703,0.21544713769812637
8137-12704,0.11504939747804646
8137-12705,0.2693584033567615
8137-1901,0.23503419820956328
8137-1902,3.819591406352646
8137-3701,-0.036281625352937344
8137-3702,-20.567058656774552
8137-3703,0.25938939975869396
8137-3704,0.3813236716735337
8137-6101,-0.5607054547570417
8137-6102,-0.07741864414464371
8137-6103,-0.5164454056758837
8137-6104,0.3086643043740428
8137-9101,-1.7217381361362942
8137-9102,0.25982408206263374
8138-12701,0.18106242999954256
8138-12702,0.4354171200348876
8138-12703,0.3830503963691251
8138-12704,0.4358407933897779
8138-12705,0.3765649212431813
8138-1901,0.37307926286444015
8138-3701,0.2816682180070984
8138-3702,0.08403200016015523
8138-3703,5.816771605938617
8138-3704,0.36012166292610265
8138-6101,0.48960078031884263
8138-6102,0.2510985826994403
8138-6103,0.5042600977137555
8138-6104,0.14494661065831568
8138-9101,0.251071530090549
8138-9102,0.325042219606259
8139-12701,0.060469996517048014
8139-12702,0.15870183124554016
8139-12703,0.07742080809264816
8139-12704,0.09274201535249943
8139-12705,0.15801044040737477
8139-1901,0.17725450015059116
8139-1902,0.29970575903377483
8139-3701,-0.4666142657892022
8139-3702,0.056742883838458345
8139-3703,20.86117865480674
8139-3704,0.5102884291100631
8139-6101,0.16585709593441766
8139-6102,0.15522289494370822
8139-6103,0.130537160527913
8139-6104,0.4610013099201502
8139-9101,0.0946263199448889
8139-9102,-21.67125053564836
8140-12701,-1.582518589845413
8140-12702,0.45195587986684754
8140-12703,0.30448376370805014
8140-12704,0.12420176946354196
8140-12705,0.15292505052802782
8140-1901,-0.5373678318503912
8140-1902,0.39339599424874017
8140-3701,0.29125211329333806
8140-3702,0.305330639714636
8140-3703,-0.7121185341752498
8140-3704,-0.010548209209439165
8140-6101,0.23340297368970464
8140-6102,0.09655482634082638
8140-6103,0.46770777794872426
8140-6104,0.3609916105140764
8140-9101,0.10690398265921935
8140-9102,0.2154283745586447
8141-12701,0.26466422267314954
8141-12702,0.3921825601899567
8141-12703,0.49410261785578846
8141-12704,0.1737069577654866
8141-12705,999.0
8141-1901,0.3217898140201974
8141-1902,-2.0202185203619814
8141-3701,0.4148915085054246
8141-3702,0.4177822394431854
8141-3703,24.507931616117826
8141-3704,-0.6365564566261693
8141-6101,0.4662782655231823
8141-6102,0.15886129526858792
8141-6103,0.173950139447506
8141-6104,-0.6064847557320296
8141-9101,0.10428776994012026
8141-9102,0.14344662455208454
8143-12701,-0.8839345889963596
8143-12702,0.2369498719020245
8143-12703,0.12503790319908237
8143-12704,0.33862568232181156
8143-12705,0.06794542690201842
8143-1901,0.40059666642413594
8143-1902,-0.330840369884814
8143-3701,-0.45856421133903913
8143-3702,0.2183957495697998
8143-3703,13.955767029565143
8143-3704,0.8737535092469676
8143-6101,0.540002133795952
8143-6102,0.08946453252359506
8143-6103,-0.06067650219062374
8143-6104,0.4202635337854018
8143-9101,0.1744614333572521
8143-9102,999.0
8144-12701,0.08584046334813786
8144-12702,0.2748499424431594
8144-12703,0.31925654461350406
8144-12704,-0.22023835994016347
8144-12705,0.4983003929541377
8144-1901,-0.6075196883780295
8144-1902,-0.6376062263061842
8144-3701,0.2792219871661168
8144-3702,0.3911286456104875
8144-3703,0.05779063894884743
8144-3704,0.5335638469396388
8144-6101,0.34500850953522133
8144-6102,-1.2720823756435515
8144-6103,0.1460852548269812
8144-6104,0.29352753302229656
8144-9101,0.3410238634798118
8144-9102,0.18409667709561886
8145-12701,0.4230671933878791
8145-12702,-0.7862059969363984
8145-12703,0.013774034342046406
8145-12704,0.15967136465671952
8145-12705,0.09500281148624504
8145-1901,0.2110583365381235
8145-1902,0.3967344301903364
8145-3701,0.3722714752747152
8145-3702,0.11101994592251514
8145-3703,0.059244292137698856
8145-3704,-0.735580062860399
8145-6101,0.1056342225631752
8145-6102,-1.1765087199293038
8145-6103,0.18209456428953716
8145-6104,0.14208585518025352
8145-9101,0.4393108331303533
8145-9102,0.11964785073102331
8146-12701,0.2685888493765564
8146-12702,0.3557325949026641
8146-12703,0.38905395037356455
8146-12704,-0.5155521577736328
8146-12705,0.27639409275742954
8146-1901,0.4699910171340779
8146-1902,0.5047417324649818
8146-3701,0.22051474469633583
8146-3702,-0.21392160015583545
8146-3703,0.5004366018899424
8146-3704,0.2357373536698293
8146-6101,-0.8928930341711541
8146-6102,-0.6315153983983404
8146-6103,0.07495182856137533
8146-6104,0.010983449796064497
8146-9101,0.04668431014566394
8146-9102,0.23143847840028597
8147-12701,0.06232158598516706
8147-12702,-1.1442250435145187
8147-12703,0.22580086332683125
8147-12704,0.0037364923918067816
8147-12705,0.543255638677866
8147-1901,0.3048280080664619
8147-1902,0.3628956243267775
8147-3701,0.15869457126026923
8147-3702,0.15795266259655472
8147-3703,0.1363119007860112
8147-3704,0.3996584627981339
8147-6101,999.0
8147-6102,0.4111896107127708
8147-6103,0.37767973109478237
8147-6104,0.06213026155176417
8147-9101,0.2742272599567241
8147-9102,0.019030987803194246
8148-12701,0.30928438236043543
8148-12702,-0.9186500593220359
8148-12703,0.19335484077271306
8148-12704,0.019593853905866817
8148-12705,-0.1979071059467758
8148-1901,0.16324990734723593
8148-1902,0.41274103535145806
8148-3701,999.0
8148-3702,0.15632146972832414
8148-3703,0.09942768875794965
8148-3704,0.2214431275939843
8148-6101,0.2212369657972285
8148-6102,-0.03610130166132765
8148-6103,0.14129147191795044
8148-6104,0.3385674052520113
8148-9101,0.2228711411356725
8148-9102,0.1314514193995832
8149-12701,999.0
8149-12702,0.05331552772439907
8149-12703,0.3606817777294508
8149-12704,-2.1291216700538014
8149-12705,-0.31020514374722424
8149-1901,0.11501866244845381
8149-1902,-1.2494789954676664
8149-3701,-0.0885792420977001
8149-3702,-0.4558064817034123
8149-3703,-0.12000698624551161
8149-3704,0.33693784211061806
8149-6101,0.14880154606649712
8149-6102,0.11200567659483146
8149-6103,0.02223155722750436
8149-6104,0.05676501624014578
8149-9101,0.09124086450673888
8149-9102,0.32340046290836666
8150-12701,0.3632100064424098
8150-12702,0.037844830716864064
8150-12703,0.22125590192929606
8150-12704,0.12199881870084904
8150-12705,0.0878222212045938
8150-1901,0.4249329208616604
8150-1902,0.353917681230807
8150-3701,0.033178008842263594
8150-3702,0.09519373633845289
8150-3703,0.11570069286657679
8150-3704,-0.7317259864568388
8150-6101,0.3811301344486925
8150-6102,0.032122790900842794
8150-6103,0.38349295347527057
8150-6104,0.9613120943868151
8150-9101,-0.08814429958989922
8150-9102,0.3422037758811766
8152-12701,0.07014066282005747
8152-12702,0.03989750215174374
8152-12703,0.04605474748641054
8152-12704,0.04013113057185586
8152-12705,0.2064428842530298
8152-1901,0.4768958798779668
8152-1902,-0.7236468089524528
8152-3701,0.07791274018060672
8152-3702,0.21617020806925902
8152-3703,0.20899297668772954
8152-3704,0.18258142839382188
8152-6101,0.11931884397629436
8152-6102,0.3342408646831348
8152-6103,-0.03591697620133001
8152-6104,0.2520186262454135
8152-9101,0.18564061123469655
8152-9102,0.305059439500071
8153-12701,0.06690108311720316
8153-12702,0.11544165391557165
8153-12703,-0.8094213846910557
8153-12704,0.1585205544552625
8153-12705,0.03781557055954083
8153-1901,0.45513547430424106
8153-1902,-0.40374887801345943
8153-3701,-1.0663880455301613
8153-3702,0.2471505571952946
8153-3703,-0.024336707634507918
8153-3704,0.30364953750561
8153-6101,-0.796985954046943
8153-6102,0.31774488455050376
8153-6103,-0.10896965130083504
8153-6104,-0.018570997278267956
8153-9101,-0.22636267060238552
8153-9102,0.04815882832706869
8154-12701,0.3038047099512683
8154-12702,0.4660461347044862
8154-12703,0.05986573652733525
8154-12704,0.3746304268664521
8154-12705,0.29018142624479176
8154-1901,-2.012222501560624
8154-1902,-1.2287642775659038
8154-3701,0.21312934406202788
8154-3702,-0.08719184672227888
8154-3703,20.410851750133194
8154-3704,-5.347238508718666
8154-6101,-0.7658752309445868
8154-6102,0.26920885508659437
8154-6103,0.3599944750073097
8154-6104,0.15488472816100937
8154-9101,0.22625133350435347
8154-9102,0.1617345839522489
8155-12701,0.34800745602704336
8155-12702,-5.532940446014808
8155-12703,0.15304726131514484
8155-12704,0.16552371093736873
8155-12705,-0.4635968385906143
8155-1901,0.43950759430636727
8155-1902,0.18615451912605957
8155-3701,0.11701135297704117
8155-3702,0.2816013052967602
8155-3703,-9.64513422366819
8155-3704,-0.014247697720130965
8155-6101,0.2755458627316873
8155-6102,0.2689394253940444
8155-6103,0.1522012316573202
8155-6104,0.21456788775175553
8155-9101,-5.915962860440662
8155-9102,0.14963456407595707
8156-12701,-0.12496724052050039
8156-12702,0.08519546233999002
8156-12703,0.05468749888632293
8156-12704,-0.34555456523705114
8156-12705,0.23407288599766
8156-1901,-1.169248261574007
8156-1902,-0.2671041986790492
8156-3701,0.2297124346990265
8156-3702,0.28527620241178203
8156-3703,0.2102897313884278
8156-3704,0.20344163978163735
8156-6101,-1.514215558935887
8156-6102,0.5268346168426146
8156-6103,-2.0369357701714397
8156-6104,-0.5709064416664371
8156-9101,-0.6893541746614622
8156-9102,0.1888672491562009
8158-12701,0.3510867203416814
8158-12702,0.22253326122694966
8158-12703,-0.4939313101766747
8158-12704,-0.6374744755880857
8158-12705,0.3363968264585771
8158-1901,0.27099731166966806
8158-1902,0.0470815029331844
8158-3701,0.2573900491832647
8158-3702,0.11325872795713304
8158-3703,0.3368255964553103
8158-3704,-0.14028142973485563
8158-6101,-0.8904772711049096
8158-6102,0.059296589652661935
8158-6103,-0.9800979098941147
8158-6104,0.4077116880096252
8158-9101,0.12326007545118463
8158-9102,0.14067791936687227
8239-12701,-0.4287126574036263
8239-12702,0.2524981360537627
8239-12703,0.09375930815403274
8239-12704,0.5450725900138341
8239-12705,0.16986546228163907
8239-1901,0.28005760079279374
8239-1902,0.3698808933683471
8239-3701,-0.25755200943935397
8239-3702,0.10833876023885262
8239-3703,-0.8416288613260067
8239-3704,0.2256637565038762
8239-6101,0.18089899837241355
8239-6102,0.3962131750352569
8239-6103,0.6334281174733463
8239-6104,-0.9376100338376889
8239-9101,0.19583486897602942
8239-9102,0.09554959808829042
8241-12701,0.06140735171273268
8241-12702,0.18561643463809854
8241-12703,0.360939261044129
8241-12704,0.16095396835639378
8241-12705,0.27800703056513887
8241-1901,0.8246816717824128
8241-1902,0.23509135299033163
8241-3701,-0.8998465070965171
8241-3702,-0.2292875213318379
8241-3703,0.19095481821037832
8241-3704,0.40923793193320407
8241-6101,0.04578830181587209
8241-6102,0.2552667596742987
8241-6103,-0.6415243514605757
8241-6104,-0.2575950543950221
8241-9101,0.45389846486748914
8241-9102,0.43674326047961387
8243-12701,0.4294888192267546
8243-12702,0.03880195842656611
8243-12703,-0.9696450128547294
8243-12704,0.2545413698314273
8243-12705,-0.5109464548225136
8243-1901,0.2806676013539219
8243-1902,-0.8936424610408584
8243-3701,-0.3592045594254544
8243-3702,0.309320795042679
8243-3703,-0.779628281665263
8243-3704,-1.651072033926099
8243-6101,-1.465930515359126
8243-6102,0.07849880156759494
8243-6103,-0.154330178013439
8243-6104,-0.0001936530960769914
8243-9101,0.20443139204087993
8243-9102,0.3804310941981532
8244-12701,-0.8762871527226215
8244-12702,0.17285556463799945
8244-12703,0.10921616302563417
8244-12704,0.39894479881077705
8244-12705,0.4217237492452341
8244-1901,-0.8571846961056903
8244-1902,0.2796203806084092
8244-3701,0.34593625539259454
8244-3702,0.31302256314799376
8244-3703,23.451171599915856
8244-3704,-0.6855223188869526
8244-6101,0.35546384765773176
8244-6102,0.5757710309207346
8244-6103,-0.6555948218175406
8244-6104,0.12681857698031704
8244-9101,0.2733023387914186
8244-9102,-0.17687070868923166
8245-12701,0.32864252964543644
8245-12702,0.2270089922714593
8245-12703,0.41918025226132544
8245-12704,0.2076776174576293
8245-12705,-0.18595148471953296
8245-1901,0.14993870730536954
8245-1902,0.2781956918179779
8245-3701,0.42958508701906684
8245-3702,0.2080308412902143
8245-3703,0.008212128424870242
8245-3704,0.155053333066273
8245-6101,0.40954068398925264
8245-6102,0.2995122881129036
8245-6103,0.12026523962713026
8245-6104,-0.46755080408016036
8245-9101,0.21158198785528845
8245-9102,-0.44006734246930995
8247-12701,0.036405903224492435
8247-12702,0.1966509127436137
8247-12703,0.2865535563305215
8247-12704,0.20560975975529316
8247-12705,0.28904669808582106
8247-1901,-0.45071643276387485
8247-1902,-0.157838497820185
8247-3701,0.2004757347055676
8247-3702,-0.7294218595989622
8247-3703,5.256036148651229
8247-3704,-0.13189630626722693
8247-6101,0.19557259924710654
8247-6102,0.1684037295379504
8247-6103,0.22128891030666328
8247-6104,0.7059275619335131
8247-9101,0.2371418702637807
8247-9102,-0.9126995430503297
8248-12701,0.2715556665970689
8248-12702,0.31902796794987526
8248-12703,0.2049145208077745
8248-12704,0.31930957812690064
8248-12705,-0.057913008778563084
8248-1901,0.19752496476042222
8248-1902,0.012916391498032132
8248-3701,-0.2707896323891503
8248-3702,-0.7451368018202662
8248-3703,0.4019722622282154
8248-3704,0.43528962269682275
8248-6101,-1.269856155009482
8248-6102,0.6055152689699367
8248-6103,-0.36309265426020243
8248-6104,0.05712981642133151
8248-9101,-0.5682031373695211
8248-9102,-0.9003085761803703
8249-12701,0.07459866647179873
8249-12702,-0.2774669422273946
8249-12703,1.5276336302292501
8249-12704,-16.51617653168278
8249-12705,-2.147157308088305
8249-1901,0.46146362218836934
8249-1902,0.019337444738788467
8249-3701,-0.39004056221074795
8249-3702,0.44523924715059177
8249-3703,0.33822615736697004
8249-3704,0.47294043605701613
8249-6101,0.3737365101214866
8249-6102,0.25488898866166576
8249-6103,-0.06249084043923297
8249-6104,-0.13133742784172728
8249-9101,0.32693304012192603
8249-9102,-1.1311848352149276
8250-12701,0.31981013754582877
8250-12702,0.34403637373518836
8250-12703,0.014566180511526338
8250-12704,0.5597762922644066
8250-12705,0.10611568837974396
8250-1901,-0.5203893999834033
8250-1902,-0.10202025864339487
8250-3701,-0.45792030700881037
8250-3702,-0.8199259016704596
8250-3703,0.16756419702509295
8250-3704,0.2764916124275104
8250-6101,0.5467821760596325
8250-6102,0.1679150431764104
8250-6103,0.14803621945784387
8250-6104,0.6611862976435656
8250-9101,2.0978757762848748
8250-9102,0.16720731895900254
8252-12701,-0.0806801183846568
8252-12702,0.24447899124849948
8252-12703,0.2916282304058207
8252-12704,0.17005222377542836
8252-12705,0.17436258232580765
8252-1901,-0.8484495112759457
8252-1902,0.3329984002776029
8252-3701,0.5717240123186529
8252-3702,-0.573979221162246
8252-3703,0.20900579686522847
8252-3704,0.5969266331192836
8252-6101,0.008602357963268099
8252-6102,0.26729783916332994
8252-6103,0.5147176335777267
8252-6104,0.41839888198023356
8252-9101,0.4182726827540576
8252-9102,0.3269238940952011
8253-12701,0.27774516126521825
8253-12702,0.2469933211863999
8253-12703,0.6044696844815663
8253-12704,0.41886523948590537
8253-12705,999.0
8253-1901,0.44558449123036836
8253-1902,0.3232914469149923
8253-3701,-1.0840958961139604
8253-3702,0.10727106271023594
8253-3703,0.36669772936917167
8253-3704,-0.3928409886492453
8253-6101,0.2729085535252051
8253-6102,-0.867658196827652
8253-6103,-1.054413229169901
8253-6104,0.3798462754657802
8253-9101,0.11437358636529457
8253-9102,0.18893801709793495
8254-12701,0.2949883351243949
8254-12702,0.2544273750812245
8254-12703,0.2949314511435826
8254-12704,0.2910516944984688
8254-12705,0.24436759577323847
8254-1901,0.20700712786368314
8254-1902,0.4549013330693333
8254-3701,-0.0028105598093193618
8254-3702,-0.32631985436747385
8254-3703,-0.06559098660212453
8254-3704,0.3625800164756074
8254-6101,-5.536388639740423
8254-6102,0.252264223983039
8254-6103,0.22269512121680987
8254-6104,0.15372640494454895
8254-9101,0.336519132983626
8254-9102,0.16756472278036105
8255-12701,0.28424737564102076
8255-12702,0.20831215301275324
8255-12703,0.39105824664970373
8255-12704,0.4728353263157831
8255-12705,0.1754765432474895
8255-1901,0.6389751479570887
8255-1902,-0.4197146672185125
8255-3701,0.2159335259043628
8255-3702,0.05054461063456497
8255-3703,0.009148607641270042
8255-3704,0.05188136004545541
8255-6101,0.41796049265385293
8255-6102,0.26403527154202866
8255-6103,-0.553890052275042
8255-6104,0.06271387710148606
8255-9101,-0.6696479964434945
8255-9102,0.18575560802047159
8256-12701,0.2868038067741636
8256-12702,0.06786671691438431
8256-12703,0.30819932563883745
8256-12704,0.17199081718966436
8256-12705,-0.32107296963947085
8256-1901,-0.6869332927575047
8256-1902,22.203229057934088
8256-3701,-0.10581505782129223
8256-3702,-0.3919376235614513
8256-3703,0.7650691866487052
8256-3704,-0.10019823488300626
8256-6101,0.18838783353533067
8256-6102,0.10715954170284957
8256-6103,-0.7441483752590577
8256-6104,0.17945965629309965
8256-9101,-0.23750836927913999
8256-9102,0.15073828886135823
8257-12701,0.3030933610986946
8257-12702,0.12332648761222992
8257-12703,0.3873102273808601
8257-12704,-0.8985634951490791
8257-12705,0.2174829653764197
8257-1901,-0.4101408159826146
8257-1902,-6.776988690889803
8257-3701,0.012965144118242917
8257-3702,-0.6916484910073537
8257-3703,0.7421993023861231
